Automatic,Gain,Control=Checked,IR,PA,(mA)=10,Red,PA,(mA)=10,IR,LED,Range,(mA)=51,Red,LED,Range,(mA)=51,ALC,+,FDM=Checked,Sample,Rate,(Hz)=100,Pulse,Width,(usec)=400,ADC,Range,(nA)=32768,FIFO,Rolls,on,Full=Checked,FIFO,Almost,Full=17,Sample,Averaging=1,IA,Gain=5,ECG,Gain=8,Sample,Rate=200,Adaptive,Filter=Checked,Notch,Freq=50/60,Cutoff,Freq=40
2/12/2020,54:46.9,4419,1626,101.6251938,0,0,588,0.1800309,864,0.2645352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:46.9,4420,1678,104.8752,7,0.437500834,351,0.107467425,843,0.258105525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:46.9,4421,1623,101.4376935,15,0.937501788,134,0.04102745,828,0.2535129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4422,1650,103.1251967,0,0,351,0.107467425,818,0.25045115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4423,1667,104.1876987,17,1.062502027,1038,0.31780965,808,0.2473894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4424,1613,100.8126923,0,0,-549,-0.168090075,803,0.245858525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4425,1669,104.312699,7,0.437500834,-135,-0.041333625,811,0.248307925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4426,1620,101.2501931,16,1.000001907,-578,-0.17696915,839,0.256880825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4427,1649,103.0626966,0,0,-1621,-0.496309675,894,0.27372045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4428,1668,104.2501988,17,1.062502027,-1182,-0.36189885,1090,0.33373075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4429,1620,101.2501931,0,0,-989,-0.302807075,1819,0.556932325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4430,1676,104.7501998,8,0.500000954,-1594,-0.48804295,2374,0.72685945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4431,1624,101.5001936,15,0.937501788,-1325,-0.405681875,2620,0.8021785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4432,1651,103.1876968,0,0,-119,-0.036434825,2543,0.778603025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4433,1668,104.2501988,18,1.125002146,-562,-0.17207035,2312,0.7078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4434,1618,101.1251929,0,0,-872,-0.2669846,2032,0.6221476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.0,4435,1671,104.4376992,8,0.500000954,108,0.0330669,1653,0.506107275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4436,1620,101.2501931,14,0.875001669,379,0.116040325,1148,0.3514889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4437,1649,103.0626966,0,0,1027,0.314441725,596,0.1824803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4438,1666,104.1251986,18,1.125002146,841,0.257493175,236,0.0722573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4439,1617,101.0626928,0,0,778,0.23820415,234,0.07164495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4440,1673,104.5626994,9,0.562501073,611,0.187072925,401,0.122776175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4441,1617,101.0626928,14,0.875001669,794,0.24310295,400,0.12247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4442,1653,103.3126971,0,0,1211,0.370777925,304,0.0930772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4443,1672,104.5001993,17,1.062502027,1053,0.322402275,130,0.03980275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4444,1632,102.0001945,0,0,888,0.2718834,-175,-0.053580625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4445,1687,105.4377011,9,0.562501073,1020,0.3122985,-436,-0.1334923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4446,1635,102.1876949,14,0.875001669,1149,0.351795075,-675,-0.206668125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4447,1673,104.5626994,0,0,1164,0.3563877,-1065,-0.326076375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4448,1691,105.6877016,18,1.125002146,1371,0.419765925,-1326,-0.40598805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4449,1652,103.2501969,0,0,1230,0.37659525,-1224,-0.3747582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4450,1707,106.6877035,10,0.625001192,1107,0.338935725,-996,-0.3049503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4451,1650,103.1251967,11,0.687501311,1501,0.459568675,-773,-0.236673275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.1,4452,1692,105.7502017,0,0,1632,0.4996776,-518,-0.15859865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4453,1710,106.8752038,17,1.062502027,1318,0.40353865,-291,-0.089096925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4454,1670,104.3751991,0,0,1520,0.465386,-73,-0.022350775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4455,1720,107.500205,9,0.562501073,1944,0.5952042,145,0.044395375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4456,1664,104.0001984,13,0.81250155,1842,0.56397435,338,0.10348715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4457,1704,106.5002031,0,0,1540,0.4715095,543,0.166253025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4458,1721,107.5627052,17,1.062502027,1837,0.562443475,768,0.2351424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4459,1680,105.0002003,0,0,1997,0.611431475,951,0.291172425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4460,1733,108.3127066,10,0.625001192,1928,0.5903054,981,0.300357675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4461,1676,104.7501998,11,0.687501311,1628,0.4984529,894,0.27372045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4462,1722,107.6252053,0,0,1578,0.48314415,832,0.2547376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4463,1738,108.6252072,18,1.125002146,1317,0.403232475,840,0.257187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4464,1697,106.0627023,0,0,1215,0.372002625,864,0.2645352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4465,1745,109.062708,11,0.687501311,1188,0.3637359,887,0.271577225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4466,1686,105.375201,13,0.81250155,1071,0.327913425,963,0.294846525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4467,1728,108.000206,0,0,1123,0.343834525,1026,0.31413555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4468,1738,108.6252072,19,1.187502265,914,0.27984395,1080,0.330669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4469,1698,106.1252024,0,0,403,0.123388525,1125,0.344446875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4470,1748,109.2502084,10,0.625001192,434,0.13287995,1159,0.354856825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4471,1681,105.0627004,10,0.625001192,715,0.218915125,1195,0.365879125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4472,1729,108.0627061,0,0,705,0.215853375,1247,0.381800225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4473,1742,108.8752077,18,1.125002146,525,0.160741875,1309,0.400783075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.2,4474,1701,106.3127028,0,0,1070,0.32760725,1368,0.4188474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4475,1747,109.1877083,11,0.687501311,1023,0.313217025,1426,0.43660555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4476,1685,105.3127009,11,0.687501311,667,0.204218725,1487,0.455282225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4477,1734,108.3752067,0,0,577,0.176662975,1552,0.4751836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4478,1745,109.062708,18,1.125002146,695,0.212791625,1616,0.4947788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4479,1710,106.8752038,0,0,593,0.181561775,1664,0.5094752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4480,1756,109.7502093,11,0.687501311,670,0.20513725,1690,0.51743575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4481,1694,105.8752019,9,0.562501073,975,0.298520625,1697,0.519578975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4482,1744,109.0002079,0,0,854,0.26147345,1688,0.5168234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4483,1755,109.6877092,19,1.187502265,680,0.208199,1660,0.5082505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4484,1720,107.500205,0,0,619,0.189522325,1617,0.495084975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4485,1765,110.3127104,12,0.750001431,976,0.2988268,1459,0.446709325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4486,1700,106.2502027,10,0.625001192,657,0.201156975,1217,0.372614975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4487,1751,109.4377087,0,0,529,0.161966575,1050,0.32148375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4488,1758,109.8752096,18,1.125002146,820,0.2510635,981,0.300357675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4489,1725,107.8127056,0,0,834,0.25534995,924,0.2829057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4490,1770,110.625211,14,0.875001669,698,0.21371015,863,0.264229025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4491,1703,106.437703,7,0.437500834,610,0.18676675,858,0.26269815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4492,1759,109.9377097,0,0,942,0.28841685,880,0.269434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4493,1768,110.5002108,19,1.187502265,964,0.2951527,822,0.25167585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4494,1735,108.4377068,0,0,817,0.250144975,778,0.23820415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4495,1780,111.2502122,13,0.81250155,834,0.25534995,749,0.229325075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4496,1716,107.2502046,8,0.500000954,823,0.251982025,731,0.223813925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4497,1773,110.8127114,0,0,833,0.255043775,722,0.22105835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.3,4498,1780,111.2502122,18,1.125002146,852,0.2608611,719,0.220139825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4499,1751,109.4377087,0,0,855,0.261779625,716,0.2192213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4500,1798,112.3752143,16,1.000001907,566,0.17329505,715,0.218915125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4501,1733,108.3127066,5,0.312500596,543,0.166253025,725,0.221976875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4502,1794,112.1252139,0,0,987,0.302194725,742,0.22718185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4503,1804,112.7502151,18,1.125002146,818,0.25045115,755,0.231162125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4504,1772,110.7502112,0,0,431,0.131961425,758,0.23208065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4505,1813,113.3127161,14,0.875001669,912,0.2792316,756,0.2314683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4506,1749,109.3127085,6,0.375000715,710,0.21738425,749,0.229325075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4507,1810,113.1252158,0,0,691,0.211566925,741,0.226875675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4508,1819,113.6877168,18,1.125002146,1037,0.317503475,736,0.2253448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4509,1794,112.1252139,0,0,959,0.293621825,736,0.2253448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4510,1838,114.8752191,15,0.937501788,860,0.2633105,743,0.227488025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4511,1788,111.7502131,5,0.312500596,974,0.29821445,754,0.23085595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4512,1861,116.3127218,0,0,866,0.26514755,766,0.23453005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4513,1865,116.5627223,19,1.187502265,598,0.18309265,774,0.23697945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4514,1836,114.7502189,0,0,780,0.2388165,784,0.2400412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4515,1875,117.1877235,15,0.937501788,1078,0.33005665,798,0.24432765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.4,4516,1806,112.8752153,4,0.250000477,1023,0.313217025,808,0.2473894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4517,1868,116.7502227,0,0,1010,0.30923675,807,0.247083225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4518,1869,116.8127228,19,1.187502265,1211,0.370777925,802,0.24555235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4519,1837,114.812719,0,0,1103,0.337711025,803,0.245858525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4520,1873,117.0627233,16,1.000001907,1010,0.30923675,805,0.246470875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4521,1800,112.5002146,1,0.062500119,1923,0.588774525,802,0.24555235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4522,1859,116.1877216,0,0,1204,0.3686347,797,0.244021475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4523,1861,116.3127218,19,1.187502265,802,0.24555235,789,0.241572075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4524,1832,114.5002184,0,0,976,0.2988268,775,0.237285625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4525,1870,116.8752229,16,1.000001907,1043,0.319340525,762,0.23330535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4526,1798,112.3752143,0,0,611,0.187072925,754,0.23085595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4527,1865,116.5627223,0,0,641,0.196258175,754,0.23085595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4528,1862,116.375222,20,1.250002384,644,0.1971767,768,0.2351424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4529,1836,114.7502189,0,0,480,0.146964,790,0.24187825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4530,1873,117.0627233,15,0.937501788,266,0.08144255,806,0.24677705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4531,1800,112.5002146,0,0,-70,-0.02143225,816,0.2498388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4532,1866,116.6252224,0,0,501,0.153393675,830,0.25412525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4533,1866,116.6252224,19,1.187502265,1509,0.462018075,844,0.2584117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4534,1841,115.0627195,0,0,34,0.01040995,859,0.263004325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4535,1881,117.5627242,17,1.062502027,136,0.0416398,880,0.269434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4536,1812,113.250216,0,0,848,0.2596364,903,0.276476025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4537,1881,117.5627242,0,0,-336,-0.1028748,929,0.284436575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4538,1879,117.437724,19,1.187502265,-955,-0.292397125,968,0.2963774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4539,1852,115.7502208,0,0,372,0.1138971,1006,0.30801205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.5,4540,1890,118.1252253,17,1.062502027,3,0.000918525,1034,0.31658495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4541,1820,113.750217,0,0,-948,-0.2902539,1061,0.324851675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4542,1888,118.0002251,0,0,1611,0.493247925,1087,0.332812225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4543,1883,117.6877245,20,1.250002384,2644,0.8095267,1101,0.337098675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4544,1861,116.3127218,0,0,542,0.16594685,1100,0.3367925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4545,1895,118.4377259,16,1.000001907,-168,-0.0514374,1084,0.3318937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4546,1823,113.9377173,0,0,656,0.2008508,1050,0.32148375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4547,1892,118.2502255,0,0,965,0.295458875,942,0.28841685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4548,1889,118.0627252,19,1.187502265,750,0.22963125,713,0.218302775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4549,1870,116.8752229,0,0,676,0.2069743,665,0.203606375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4550,1906,119.1252272,17,1.062502027,658,0.20146315,704,0.2155472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4551,1839,114.9377192,0,0,919,0.281374825,664,0.2033002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4552,1910,119.3752277,0,0,974,0.29821445,633,0.193808775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.6,4553,1909,119.3127276,21,1.312502503,807,0.247083225,567,0.173601225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4554,1887,117.9377249,0,0,849,0.259942575,503,0.154006025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4555,1921,120.062729,18,1.125002146,913,0.279537775,436,0.1334923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4556,1849,115.5627204,0,0,716,0.2192213,378,0.11573415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4557,1919,119.9377288,0,0,940,0.2878045,321,0.098282175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4558,1909,119.3127276,19,1.187502265,1136,0.3478148,259,0.079299325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4559,1886,117.8752248,0,0,785,0.240347375,229,0.070114075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4560,1919,119.9377288,18,1.125002146,945,0.289335375,238,0.07286965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4561,1846,115.3752201,0,0,975,0.298520625,249,0.076237575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4562,1910,119.3752277,0,0,873,0.267290775,301,0.092158675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4563,1900,118.7502265,21,1.312502503,1162,0.35577535,483,0.147882525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4564,1880,117.5002241,0,0,1277,0.390985475,755,0.231162125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4565,1911,119.4377278,19,1.187502265,1109,0.339548075,865,0.264841375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4566,1844,115.2502198,0,0,1136,0.3478148,764,0.2339177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4567,1913,119.562728,0,0,1332,0.4078251,626,0.19166555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4568,1905,119.0627271,19,1.187502265,1718,0.52600865,590,0.18064325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4569,1890,118.1252253,0,0,989,0.302807075,681,0.208505175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4570,1925,120.3127295,19,1.187502265,934,0.28596745,755,0.231162125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4571,1857,116.0627214,0,0,894,0.27372045,782,0.23942885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4572,1926,120.3752296,0,0,1132,0.3465901,804,0.2461647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4573,1917,119.8127285,22,1.375002623,1040,0.318422,830,0.25412525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4574,1903,118.9377269,0,0,153,0.046844775,844,0.2584117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4575,1935,120.9377307,18,1.125002146,523,0.160129525,839,0.256880825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:47.7,4576,1870,116.8752229,0,0,1474,0.45130195,826,0.25290055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
